4,3,25.00,320.00,0.80
4,3,25.00,320.00,0.80
4,3,25.00,320.00,0.80
4,3,25.00,320.00,0.80
4,2,25.00,385.00,0.80
4,2,25.00,385.00,0.80
4,2,25.00,385.00,0.80
4,2,25.00,385.00,0.80
4,3,25.00,320.00,0.80
4,2,25.00,385.00,0.80
4,3,25.00,320.00,0.80
4,2,25.00,385.00,0.80
4,3,25.00,320.00,0.80
4,2,25.00,385.00,0.80
